academy_id|region|academy_name|address|owner_name|phone_no|course_type|courses|tuition
3147|성남|베스트이엠투보습학원|경기도 성남시 분당구 불정로 258 (수내동,우진프라자) 4층 403호|김남희|031-714-0333|보습|국어 고등,국어 중등,사회 고등,사회 중등,수학 중등,수학 초등,영어 고등,영어 중등|205000
3148|성남|베스트천재보습학원|경기도 성남시 중원구 순환로 178 (상대원동,성지아파트) 301호|전철원|031-746-8977|보습|중등종합,초등(1~2)종합,초등(3~6)종합|220000
3149|이천|베스트클래스153보습학원|경기도 이천시 증신로291번길 148 2층 201호 (송정동)|남소영|031-633-3053|보습|예비1학년(한글,수학),초등국어(1,2학년),초등국어(3,4학년),초등국어(5,6학년),초등수학(1,2학년),초등수학(3,4학년),초등수학(5,6학년),초등영어(고급),초등영어(기초),초등영어(중급)|104000
3150|고양|베스트학원|경기도 고양시 일산서구 하이파크3로 84 ,  신성프라자  603호 (덕이동)|황순하|031-915-7100|보습|중등수학,중등영어,초등수학,초등영어,초등전과목(국,수,사,과,한자)|224000
3151|시흥|베스트학원|경기도 시흥시 함송로 21 , 굿모닝프라자 402호 (정왕동 1881-9)|김남선|031-319-2980|보습|고등 단과,고등 종합,중등 단과,중등 종합,초등 영어,초등 종합1,초등 종합2|206000
3152|안산|베스트학원|경기도 안산시 상록구 건건로 62 1,2,3층(건건동)|이호진|031-437-5652|보습|초등종합|290000
3153|안양과천|베스트학원|경기도 안양시 만안구 냉천로 124-1 , 2층 (안양동,453-27)|조영실|031-443-8092|보습|초등과학,초등국어,초등사회,초등수학,초등영어|70000
3154|용인|베스트학원|경기도 용인시 기흥구 중부대로788번길 16   3층 일부 (상하동)|박윤주||보습|국.수.사.과.영,국어,수학,사회,과학(초등),수학(중등),수학(초등),영어(중등),영어(초등),종합(중등),종합(초등)|241000
3155|화성오산|베스트해법영어보습학원|경기도 화성시 병점서로 33 , 303호 (병점동,두산탑 프라자)|임현주|031-613-0570|보습|영어고등부,영어중등A,영어중등B,영어초등A,영어초등B,영어초등C|212000
3156|수원|베스트해법영어학원|경기도 수원시 장안구 덕영대로535번길 38   로얄프라자 5층일부 (천천동)|추경호|031-268-7905|보습|중등 수학,중등영어(스토리),중학영어(스토리,엘리트),초등 수학,초등영어(스토리),초등영어(엘리트),초등영어(파닉스)|157000
3157|안산|베스트해법영어학원|경기도 안산시 상록구 원당골2길 2   2층 (수암동)|조태형|031-414-0566|보습|초등영어|140000
3158|성남|베스티안수학전문학원|경기도 성남시 분당구 정자일로198번길 15 , 501호 (정자동,제나프라자)|송기웅|031-715-8209|보습|고등수학(1),고등수학(문),고등수학(이)|550000
3159|고양|베스티안학원|경기도 고양시 일산서구 주엽로 134   일산시대프라자 404호 (주엽동)|김정일|031-914-3285|보습|고등수학 1,고등수학 2,고등수학 3,중등수학,초등수학|304000
3160|고양|베스틴영어학원|경기도 고양시 덕양구 마상로153번길 8 , 2층 |김혜영(SMITHHEAYOUNG)|02-2651-9755|보습|중등영어1,2학년,중등영어3학년,초등영어 1,2학년,초등영어 3,4학년,초등영어 5,6학년|306000
3161|화성오산|벤자민영어수학전문학원|경기도 오산시 수목원로 612 , 304호,305호 (세교동)|양샛별|031-376-1969|보습|수학(중등),수학(초등),영어(중등),영어(초등)|185000
3162|성남|벤투스학원|경기도 성남시 분당구 돌마로486번길 12 (서현동,효자촌) 현대근린상가 201,202|유윤호|031-701-9199|보습|고1수학,고2수학,고3수학,고등1영어,고등2영어,고등3영어,중등수학,중등영어,초등수학,초등영어|400000
3163|광주하남|벧엘보습학원|경기도 광주시 도척면 도척로 587   1층,3층|김미옥|031-797-6253|보습|중등종합,초등영어(단과),초등종합|187000
3164|화성오산|벧엘지비아이보습학원|경기도 화성시 송산면 송산동로 22 , 1층 (송산면)|이선미|031-357-1025|보습|수학중등,수학초등,영어중등,영어초등|165000
3165|용인|벨르몽드독서토론학원|경기도 용인시 수지구 성복2로 114 , 플러스크리닉수지센터 207호 (성복동)|김성희|031-261-6648|보습|논술 중등,논술 초6학년,논술초1-2학년,논술초3-5학년,영어 초등|188000
3166|안산|벨스영어보습학원|경기도 안산시 단원구 선부로 183 , 606호 607호 (선부동, 화성프라자)|장효순|031-483-3400|보습|초등수학(주5회)|200000
3167|안양과천|벨영어원서학원|경기도 과천시 별양로 28 , B동 4049,4050,4051,4052 호 (원문동 4외1필지, 래미안 슈르)|최은주||보습|초중영어주1회,초중영어주2회,초중영어주3회,초중영어주5회|250000
3168|의정부|벨트잉글리시학원|경기도 의정부시 신흥로 142 , 3층 (호원동)|정해룡|031-837-8300|보습|고등영어,중등영어,초등영어|227000
3169|고양|벼리학원|경기도 고양시 일산동구 일산로 229 , 5층일부 (마두동,글로리코아)|송중관|031-922-6544|보습|고등국어,고등수학,고등영어,논술,중등국어,중등수학,중등영어,초등수학|240000
3170|용인|벽산비상매쓰캔수학학원|경기도 용인시 수지구 용구대로2801번길 10-3 , 302호 (죽전동)|정윤철|031-264-2732|보습|수학(고),수학(고등),수학(중),수학(중등),수학(초),수학(초등),영어(고),영어(중),영어(중등),영어(초),영어(초등)|216000
3171|안양과천|벽산해법학원|경기도 안양시 만안구 박달로479번길 19   3층 (박달동)|한옥순|031-466-4118|보습|중등수학,중등영어,초등수학|163000
3172|수원|벽산히트학원|경기도 수원시 장안구 파장로 53   정자벽사블루밍상가1 4층 401호 일부 (정자동)|박은자|031-253-3833|보습|초등종합|170000
3173|고양|벽제주니어랩영어학원|경기도 고양시 일산동구 공릉천로 70 , 동문아파트상가동 204호,205호 (사리현동,동문아파트)|김해근|031-963-9505|보습|중등수학,중등영어,초등단과(국어/과학/사회),초등수학,초등영어|128000
3174|고양|벽제중앙보습학원|경기도 고양시 덕양구 통일로794번길 12-10 , 중앙아카데미 빌딩 3층 (관산동)|이현주|031-964-1785|보습|초등1,2(종합),초등3,4(종합),초등5,6(종합)|136000
3175|성남|별관대치명인학원|경기도 성남시 분당구 돌마로 86 , 801호 일부 (구미동, 엘레강스프라자)|이채연|031-698-4241|보습|고등과학,고등국어,고등사회,고등수학1,고등수학2,고등영어,수리논술,인문논술|294000
3176|구리남양주|별내뉴스터디학원|경기도 남양주시 별내5로5번길 15 , 5층 일부 (별내동,신성프라자)|이영순|031-572-2555|보습|고등수학,고등수학2,고등수학3,고등영어1,고등영어2,중등수학,중등영어,초등수학,초등수학2,초등영어|242000
3177|구리남양주|별내대성학원|경기도 남양주시 별내5로5번길 11 , 401호,403호 (별내동,성산메디컬타워)|채훈|070-4070-2345|보습|고등(과학),고등(국어),고등(수학),고등(영어),고등(종합1),고등(종합2),고등(종합3),고등(종합4),고등(종합5),중등(종합1),중등(종합2),중등(종합3),중등(종합4),중등(종합5),중등(종합6)|374000
3178|구리남양주|별내소마하이스트학원|경기도 남양주시 두물로11번길 42 , 5층 (별내동, e드림타워)|주식회사별내소마하이스트||보습|고등영어,수학고등,수학중등,수학초등,중등영어|238000
3179|구리남양주|별내유투엠수학학원|경기도 남양주시 순화궁로 357 , 503호 (별내동)|전광표|031-529-1920|보습|수학(고등),수학(고등A),수학(중등),수학(중등A),수학(초등A),수학(초등B),수학(초등C),수학(초등D)|260000
3180|구리남양주|별내지엠에스학원|경기도 남양주시 두물로27번길 19 , 4층 일부 (황산빌딩) (별내동)|박준형|031-572-0506|보습·논술|고등과학논술,고등국어논술,고등사회논술,고등수리논술,중등과학논술,중등국어논술,중등사회논술,중등수리논술,초등과학논술,초등국어논술,초등사회논술,초등수리논술|194000
3181|구리남양주|별내탑수학학원|경기도 남양주시 별내3로 66 , (별내동) 302호 일부 (별내동)|이석민|031-572-0456|보습|수학고등,수학중등,수학초등|250000
3182|고양|별빛드림러닝학원|경기도 고양시 덕양구 화신로 319 , 304, 305, 306호 일부 (화정동,문정빌딩)|(주)대교|031-970-9509|보습|고등과학,고등국어,고등사회,고등수학,고등영어,중등과학,중등국어,중등사회,중등수학,중등영어,초등과학,초등국어,초등사회,초등수학,초등영어|32000
3183|고양|별빛예성학원|경기도 고양시 덕양구 화신로 319 , 문정교육센타 4층일부 (화정동)|조용훈||보습|초등국어,초등수학,초등영어|133000
3184|고양|별수학학원|경기도 고양시 일산서구 후곡로 12 , 후곡마을 상가동 204호,205호,206호 (일산동,후곡마을)|최연호|070-7568-5087|보습|중등수학,초등수학|275000
3185|용인|별수학학원|경기도 용인시 수지구 손곡로 107 , 502호 (동천동, 대영프라자)|주지현|031-302-3101|보습|고등수학,중등수학,초등 역사논술,초등국어,사회,과학,초등수학|232000
3186|수원|별하학원|경기도 수원시 장안구 대평로90번길 8   한빛프라자 502호 5층 (정자동)|박철구|031-269-0922|보습|고등단과(국어),고등단과(논술),중등종합(국어,논술),초등단과(논술)|195000
3187|화성오산|병점거꾸로수학학원|경기도 화성시 효행로 1072 , 704,705호 (병점동, 상록프라자)|박종회|031-239-4333|보습|과학(고등),과학(중등),수학(고등),수학(중등),수학(초등)|180000
3188|화성오산|병점셈수학학원|경기도 화성시 병점서로 31-6 , 405호 (병점동,신창프라자)|강종호|031-222-2733|보습|수학/유치,수학/중등,수학/초등|160000
3189|화성오산|병점쓰리제이에듀학원|경기도 화성시 병점2로 42-2 , 진영빌딩 2층 (병점동)|(주)쓰리제이에듀|031-233-5466|보습|모의고사보충특강,모의고사집중특강,초중고등영어보충,초중고등영어특강|120000
3190|화성오산|병점엘피다영수학원|경기도 화성시 효행로 1073  804호 805호(진안동)|박형규|031-232-5446|보습|수학(고등),수학(중등),수학(초등),영어(고등),영어(중등),영어(초등)|283000
3191|화성오산|병점해법영어수학학원|경기도 화성시 효행로 1056  탑프라자 604호 606호(병점동)|박현욱||보습|수학중등,수학초등,수학초등전과목영어제외,영어중등,영어초등|154000
3192|안성|보네거트학원|경기도 안성시 공도읍 공도로 142 , 상가2동 204, 205, 206, 211호 (공도읍, 디자인시티블루밍)|김현우||보습|고등 국어,고등 국영수,고등 수학,고등 영어,중등 국영수사과,초등 국영수사과, 논술|263000
3193|용인|보라보습학원|경기도 용인시 처인구 포곡읍 포곡로124번길 1  |김상례|031-333-6492|보습|수학(중등),수학(초등),영어(중등),영어(초등)|168000
3194|용인|보라하이스트학원|경기도 용인시 기흥구 한보라1로10번길 6-7 , 애니타워 3층 (보라동)|강석희||보습|수학(중등),수학(초등),영어(중등),영어(초등)|230000
3195|부천|보람보습학원|경기도 부천시 부흥로 133 보람마을아주아파트상가 205호일부|이은영|032-326-3404|보습|중등수학,중등영어,초등과학,초등국어,초등사회,초등수학,초등영어,초등종합|151000
3196|성남|보리국어학원|경기도 성남시 분당구 돌마로356번길 3 , 408호 (수내동,그랜드빌딩)|김미숙|031-711-8844|보습|국어 고등,국어 중등|300000
3197|화성오산|보성입시학원|경기도 오산시 성호대로 25 , 2층, 3층 일부 (오산동, 운산빌딩)||031-375-1334|보습|고등1(영,수),고등2,중등1(영,수),중등2(영,수),중등3(영,수)|460000
3198|고양|보스턴영어학원|경기도 고양시 일산동구 위시티4로 45 , 위시티일산자이4단지상가 305호 (식사동)|김미정|031-964-3433|보습|고등영어,중등영어,초등영어 I|273000
3199|부천|보스톤영어보습학원|경기도 부천시 소사로 799 , 2층 일 (원종동)|배장렬|032-676-2994|보습|고등단과(국,사,과),고등단과(영,수),중등단과(국,사,과),중등단과(영,수),초등단과(영,수)|147000
3200|구리남양주|보승학원|경기도 구리시 장자대로86번길 54 금호프라자 302호 (수택동)|전민석|031-567-1318|보습|고1수학,고2수학가형,고2수학나형,고3과정,고3수학나형,고등영어,중등과정영어,중등수학|325000
