academy_id|academy_name|address|phone_no|course_type|courses|tuition
637|블리스영수학원|인천광역시 서구 청라라임로 17 , 205호,206호 (연희동, 청라 힐데스하임상가)||보습|국어1,국어2,수학(중등),수학(초등),영어(중등),영어(초등)|177000
638|비랜드플러스영어학원|인천광역시 남동구 장승남로 39 , 201호 (만수동, 다이아몬드프라자)|032-464-2134|보습|고등단과,중등단과,초등단과A,초등단과B,초등단과C,초등단과D|200000
639|비비드영어전문학원|인천광역시 남구 경원대로 715 , 3층 전부 (주안동)|032-424-0505|보습|고등,중등,초등베이직,초등인터미디엇,초등파닉스|202000
640|비상매쓰캔원당학원|인천광역시 서구 원당대로 848 , 301호일부,303호 (당하동,유일빌딩)|032-562-3536|보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|147000
641|비상잉글리시아이메가프라임영수전문학원|인천광역시 연수구 인천타워대로54번길 13 , 501호 (송도동)||보습|고등영어기본,중등수학,중등어휘,중등영어1,2,중등영어기본,중등영어심화,초등수학기본,초등수학심화,초등영어기본1,초등영어기본2,초등영어심화1,초등영어심화2,파닉스|217000
642|비상잉글리시아이송도글로벌학원|인천광역시 연수구 송도문화로84번길 24 , 205호 206호 (송도동)||보습|중등영어A,중등영어B,초등영어A,초등영어B,초등영어C|203000
643|비상잉글리시아이아시아드학원|인천광역시 남동구 인하로 608 , 401호 일부 (구월동)|032-469-0594|보습|중등영어,초등영어A,초등영어B,초등영어C,초등영어D|208000
644|비상잉글리시아이학원|인천광역시 계양구 새벌로 120 , 203호 (효성동, 대산아파트상가동)|032-547-0612|보습|Blue,Red,White,Yellow,중등수학,중등영어,초등수학1,초등수학2|182000
645|비상플러스학원|인천광역시 부평구 길주남로 157 , 501호 (부개동,태성프라자)||보습|고등단과1,고등단과2,고등단과3,고등단과4,중등단과1,중등단과2,초등단과1,초등단과2,초등단과3,초등연합|217000
646|비상학원|인천광역시 계양구 안남로519번길 5 , 3층일부 (효성동)|032-547-8454|보습|고등단과(수학+영어),중등단과(수학+영어),초등단과(수학+영어)|317000
647|비상학원|인천광역시 부평구 부평북로 442 , 402호 (삼산동, 삼산프라자)|032-513-3309|보습|고등단과1,고등단과2,고등단과3,중등단과,초등단과1,초등단과2,초등단과3,초등단과4,초등연합|165000
648|비엔에이보습학원|인천광역시 남동구 석정로539번길 41 , 2층 (간석동)|032-434-9933|보습|고등수학,고등영어,중등수학,중등영어,초등국어,초등수학,초등영어|173000
649|비엠씨보습학원|인천광역시 남동구 석정로 538 , 5층 (간석동)|032-426-9758|보습|고등단과,고등단과(고2수학이과),중등단과,초등단과|188000
650|비욘드어드밴스트영어학원|인천광역시 남구 낙섬서로10번길 33 , 3층 전부 (용현동)|032-891-3305|보습|고등영어,중등수학,중등영어,초등수학,초등영어|188000
651|비욘드잉글리쉬현대캠퍼스영어학원|인천광역시 부평구 경원대로 1220 ,  2층(전체) (십정동)|032-516-9811|보습|고등부,중등부,초등부|180000
652|비원삼산광개토보습학원|인천광역시 부평구 길주로647번길 4 , 1001호 전체 (삼산동, 프리엘림)||보습|고등영어,중등영어,초등영어|253000
653|비원에듀학원|인천광역시 서구 완정로 39 , 402호 (마전동,정우프라자)|032-562-5079|보습|고등국어,고등수학,고등영어,중등수학,중등영어|264000
654|비전학원|인천광역시 부평구 동수로 140 , 3층 일부 (부개동, 일신중앙교회)||보습|고등(수),고등(영),중등(국,영,수),초등A,초등B|324000
655|비전학원|인천광역시 서구 신현로 1 , 3층 (신현동)|032-526-0522|보습|국사과(고),국사과(중),국사과-초,수학고,수학중,수학초,영어고,영어중,영어초|140000
656|비전학원|인천광역시 연수구 신송로 121 , 607호 (센타프라자) (송도동)||보습|고등(A)수학,고등(B)수학,고등국어,고등사회,고등추가,중등수학,중등영어,중등추가,초등수학,초등영어|199000
657|비전해법영어수학학원|인천광역시 남동구 논고개로 71 , 1102-1호, 1102-2호 (논현동)||보습|중등(수학),중등(영어),초등(수학),초등(영어)|195000
658|비젼트리학원|인천광역시 남동구 만수로 47 , 301호  (만수동)|032-466-2455|보습|고등단과A,고등단과B,고등단과C,고등영어1,고등영어2,중등단과A,중등단과B,중등단과C,중등단과D,중등영어1,중등영어2,초등국어1,초등국어2,초등국어3,초등국어4,초등국어5,초등국어6,초등국어7,초등단과A,초등단과B,초등단과C,초등단과D,초등수학1,초등수학2,초등수학3,초등수학4,초등수학5,초등수학6,초등수학7,초등영어1,초등영어2,초등영어3,초등영어4|192000
659|비젼학원|인천광역시 남동구 백범로124번길 7 , 203호 (만수동)|032-473-4800|보습|고등수학A,고등수학B,중등수학,중등영어,초등수학A,초등영어|212000
660|비케이영어전문학원|인천광역시 남동구 서창남순환로 223 , A-603호 (서창동, 아페리온)|032-473-0202|보습|고등1,2,고등3,중등|330000
661|비트특목학원|인천광역시 서구 청라루비로 95 , 402호 (경서동,경연프라자)|032-563-2267|보습|고등영어,중등영어,초등영어|183000
662|빅뱅수학10관학원|인천광역시 남동구 만수서로37번길 11 , 4층전체 (만수동, 영재코어)||보습|고등1,고등2,고등3,중등1,중등2,초등1,초등2,초등3,초등4|252000
663|빅뱅수학9관학원|인천광역시 남동구 만수로75번길 62 , 2층 (만수동)|032-469-2144|보습||
664|빅뱅수학별관학원|인천광역시 남동구 만수서로83번길 4 , 3~5층 (만수동)||보습|고등,중등,초등|267000
665|빅뱅수학학원|인천광역시 남동구 만수서로 74 , 3층 전체 (만수동)|032-465-2144|보습|고등수학,중등수학,초등수학|250000
666|빅뱅아카데미보습학원|인천광역시 남동구 논고개로 118 , 양진타워 3층일부 (논현동)|032-206-5000|보습|고등단과(심화),고등단과(탐구),중등단과(수학),초등단과(수학)|272000
667|빅뱅영어학원|인천광역시 남동구 만수로 43 , 3층 일부, 4층 일부  (만수동)|032-465-2144|보습|고등영어,중등영어,초등영어|227000
668|빅뱅학원|인천광역시 서구 원당대로 866 , 302호 (당하동, 원당세브란스크리닉)||보습|국어(고등),국어(대입논술),국어(중등),수학(문과),수학(이과),수학(중등),영어(고등),영어(중등)|276000
669|빅스텝보습학원|인천광역시 부평구 원적로 344 , 금호이수마운트밸리상가 203,204호(전체) (산곡동)|032-525-0533|보습|고등수학,고등영어,국,과,사,중등수학,중등영어,초등수학,초등영어,한자|176000
670|빅애플학원|인천광역시 남동구 장승남로 62 , 5층 일부(기성빌딩) (만수동)|032-465-8514|보습|고등국어,고등한국사,중등국어,중등세계사,중등영어,중등한국사,초등국어,초등영어,초등한국사|148000
671|빌드업영어학원|인천광역시 남동구 석산로 143 , 3층 (간석동)|010-2809-8154|보습|베이직(중급0,인터(고급),파닉스(초급)|142000
672|빨간펜수학의달인학원|인천광역시 연수구 봉재산로36번길 1 , 골드프라자 301호 (동춘동)|032-811-8044|보습|중등수학1,중등수학2,초등수학1|193000
673|빨강수학학원|인천광역시 서구 청마로167번길 24 602호,7층(당하동, TK빌딩)||보습|초등수학단과|200000
674|뿌리국어학원|인천광역시 서구 청라루비로 93 , 705호 (경서동,루비타워)||보습|고등국어|250000
675|뿌리깊은국어학원|인천광역시 연수구 해돋이로 168-7 , 702호 (송도동)|032-832-5311|보습|고등국어,중등국어1|183000
676|뿌리깊은나무와수학학원|인천광역시 연수구 앵고개로 242 , 501호 (동춘동)||보습||
677|뿌리보습학원|인천광역시 서구 옥빛로 6 , 3층 (경서동)||보습|고등국어,고등수학,고등영어,중등국어,중등수학,중등영어,초등국어,초등수학,초등영어|273000
678|사고와창의학원|인천광역시 서구 탁옥로 14 , 2층일부 (심곡동,상원빌딩)|032-573-0011|보습|중등단과(영,수),초등연합1,초등연합2|177000
679|사이언스탑학원|인천광역시 부평구 부흥로173번길 78 , 201호 (산곡동, 경신상가)|032-502-9122|보습|중등과학,중등수학,초등과학,초등수학|105000
680|산곡ChildU(차일드유)학원|인천광역시 부평구 부흥로123번길 43 , 4층 전체 (산곡동)||보습|고등단과(영어),중등단과(영어),초등단과(영어)|240000
681|산곡CLASSkei(클래스케이)학원|인천광역시 부평구 부흥로123번길 43 , 5층 전체 (산곡동)||보습|고등단과(수학),중등단과(수학),초등단과(수학)|245000
682|산곡GnB영어전문학원|인천광역시 부평구 원적로 412 , 4층(전체) (산곡동)|032-330-5400|보습|중등수학,중등영어,초등수학,초등영어|170000
683|산곡남해법영어학원|인천광역시 부평구 마장로220번길 65 , 201~203호 (산곡동, 프리상뜨아파트 상가동)|032-501-5528|보습|고등단과A,중등단과A,중등단과B,중등단과C,중등단과D,중등단과E,초등단과A,초등단과B,초등단과C,초등단과D,초등단과E,초등단과F|218000
684|산곡열린학원|인천광역시 부평구 원길로11번길 39 , 201호 (산곡동)|032-517-1605|보습|중등단과(수학A),중등단과(수학B),중등단과(영어),초등단과(수학),초등단과(영어)|198000
685|산곡이지학원|인천광역시 부평구 원적로421번길 4 , 2,3층(전체) (산곡동) |032-361-3366|보습|고등단과,고등단과(주말포함),중등단과,중등단과(주말포함),초등단과,초등단과(주말포함)|255000
686|삼공삼공학원|인천광역시 계양구 효서로 299 , 2층 일부 (작전동)||보습|초등연합(국,수,사,과),초등영어|135000
687|삼산K2(케이투)학원|인천광역시 부평구 영성서로 37 , 402호 (삼산동,메디칼센타)|032-506-9551|보습|고등단과1,고등단과2,고등단과3,중등단과1,중등단과2,중등단과3,초등단과(영수),초등단과1,초등단과2,초등단과3,초등단과4|265000
688|삼산나무와숲e해법수학학원|인천광역시 부평구 체육관로 38 , 802호 (삼산동, 세원빌딩)||보습|고등단과 1,고등단과 2,중등단과 1,중등단과 2,초등단과 1,초등단과 2|235000
689|삼산뉴스터디학원|인천광역시 부평구 영성중로 50 , 405동 504호(삼산동, 미래타워)|032-523-7004|보습|고등단과(기본수학),고등단과(심화수학),중등단과(기본수학),중등단과(심화수학),초등단과(기본수학),초등단과(심화수학)|232000
690|삼산삼성영어보습학원|인천광역시 부평구 부평북로 399 , 303호, 304호 (삼산동)|032-526-4576|보습|고등수학,중등수학,중등영어,초등수학,초등연합,초등영어|156000
691|삼산송현학원|인천광역시 부평구 체육관로 14 , 703호 (삼산동) |032-511-4239|보습|고등단과(공통1),고등단과(공통2),고등단과(공통3),고등단과1(Ⅰ,Ⅱ) ,고등단과2(Ⅰ,Ⅱ),고등단과3(Ⅰ,Ⅱ),중등단과1,중등단과2,중등단과3,초등단과1,초등단과2,초등단과3|190000
692|삼산해법수학학원|인천광역시 부평구 체육관로 24 ,  청호빌딩 703호 (삼산동)|032-507-3473|보습|고등A,고등B,고등단과,중등A,중등B,초등A,초등B,초등단과,초등클리닉반|245000
693|삼성리더스학원|인천광역시 서구 장고개로337번길 7 , 모건베스트원 A동 501호 (가좌동)|032-572-0506|보습|중등단과,중등연합,초등단과,초등연합|255000
694|삼성셀파학원|인천광역시 부평구 부개로 9 , 204호 206호 전체 (부개동, 부개5단지 주공아파트 상가)||보습|고등(영어),중등(영어),초.중등 prep,초등(basic),초등(inter/ad),초등(pre),초등(국,수,사,과)|200000
695|삼성에듀학원|인천광역시 남동구 용천로 29 , 2층 전부, 3층 일부 (구월동)|032-461-5150|보습|고등단과,고등연합,중등단과,중등연합,초등 연합,초등단과|353000
